transaction_id,sender_upi,receiver_upi,amount,location,device_type,hour,is_fraud
TXN01154,user2792@upi,shop9037@upi,9904.58,Surat,Mobile,12,0
TXN01662,user3569@upi,shop5453@upi,14597.1,Jaipur,Mobile,20,0
TXN01427,user2565@upi,shop7447@upi,10482.68,Mumbai,Mobile,18,0
TXN00385,user4625@upi,shop3390@upi,253.14,Jaipur,Tablet,13,0
TXN01759,user1076@upi,shop8565@upi,42749.27,Chennai,Mobile,4,1
TXN00855,user8542@upi,shop6827@upi,2350.05,Kolkata,Mobile,13,0
TXN01590,user9376@upi,shop4061@upi,3749.51,Indore,Mobile,9,0
TXN00220,user2275@upi,shop6129@upi,8640.63,Lucknow,Mobile,14,0
TXN00642,user3140@upi,shop8914@upi,13806.77,Delhi,Desktop,11,0
TXN00002,user9935@upi,shop2424@upi,8861.48,Mumbai,Mobile,9,0
TXN00113,user8753@upi,shop9698@upi,5162.92,Nagpur,Mobile,10,0
TXN00699,user5748@upi,shop5937@upi,9102.42,Kolkata,Desktop,11,0
TXN01916,user9646@upi,shop1842@upi,68568.16,Kolkata,Desktop,2,1
TXN00952,user9422@upi,shop2677@upi,3106.59,Hyderabad,Mobile,9,0
TXN01649,user9633@upi,shop4593@upi,10549.37,Chennai,Mobile,8,0
TXN01637,user7303@upi,shop2841@upi,7382.39,Delhi,Mobile,20,0
TXN01886,user3325@upi,shop1587@upi,98232.78,Chennai,Desktop,3,1
TXN01411,user9808@upi,shop5909@upi,4897.93,Mumbai,Mobile,3,0
TXN01410,user6810@upi,shop6567@upi,3390.1,Pune,Mobile,11,0
TXN01534,user1377@upi,shop8856@upi,4113.13,Nagpur,Mobile,13,0
TXN01292,user6115@upi,shop9541@upi,5117.23,Surat,Mobile,3,0
TXN01809,user3664@upi,shop5974@upi,58945.98,Mumbai,Desktop,0,1
TXN00442,user2871@upi,shop6700@upi,5286.25,Ahmedabad,Mobile,17,0
TXN01521,user1353@upi,shop9977@upi,5890.36,Pune,Mobile,22,0
TXN01137,user5723@upi,shop1665@upi,1242.9,Ahmedabad,Mobile,9,0
TXN01716,user7891@upi,shop4471@upi,37830.35,Chennai,Desktop,0,1
TXN01257,user3497@upi,shop8295@upi,14458.36,Ahmedabad,Mobile,11,0
TXN01864,user9192@upi,shop6115@upi,51937.57,Mumbai,Desktop,0,1
TXN01632,user2392@upi,shop4314@upi,2097.06,Indore,Mobile,11,0
TXN01696,user7929@upi,shop5421@upi,3788.55,Bangalore,Mobile,6,0
TXN01398,user5473@upi,shop7264@upi,380.53,Ahmedabad,Mobile,14,0
TXN00664,user5067@upi,shop5482@upi,5974.07,Hyderabad,Tablet,11,0
TXN01836,user9956@upi,shop4282@upi,58092.67,Bangalore,Mobile,0,1
TXN01258,user4975@upi,shop4298@upi,4429.52,Bhopal,Desktop,5,0
TXN01774,user4541@upi,shop8670@upi,85480.92,Delhi,Desktop,2,1
TXN01701,user7375@upi,shop1162@upi,64872.68,Kolkata,Mobile,5,1
TXN00318,user7824@upi,shop6040@upi,11953.35,Nagpur,Desktop,14,0
TXN00649,user4850@upi,shop2291@upi,6891.83,Indore,Mobile,6,0
TXN01435,user8171@upi,shop3297@upi,7067.11,Kolkata,Desktop,8,0
TXN01480,user5143@upi,shop5951@upi,7514.7,Jaipur,Mobile,11,0
TXN00710,user6971@upi,shop6182@upi,14380.3,Bangalore,Mobile,9,0
TXN01383,user2818@upi,shop6544@upi,14042.35,Kolkata,Mobile,10,0
TXN01283,user1162@upi,shop9476@upi,14155.21,Delhi,Mobile,11,0
TXN00973,user1133@upi,shop9362@upi,6068.92,Bangalore,Desktop,6,0
TXN00628,user5631@upi,shop2867@upi,11773.55,Ahmedabad,Mobile,8,0
TXN00633,user2659@upi,shop5192@upi,9668.61,Ahmedabad,Tablet,10,0
TXN01307,user3511@upi,shop2929@upi,5578.3,Hyderabad,Mobile,12,0
TXN01401,user6468@upi,shop4221@upi,10129.86,Kolkata,Mobile,17,0
TXN01409,user3102@upi,shop6006@upi,14150.88,Mumbai,Mobile,14,0
TXN01249,user5342@upi,shop6592@upi,14501.13,Bhopal,Desktop,8,0
TXN01953,user4845@upi,shop6713@upi,58738.65,Delhi,Tablet,23,1
TXN01255,user4961@upi,shop8139@upi,12632.92,Bhopal,Desktop,8,0
TXN01497,user7768@upi,shop4079@upi,56.91,Surat,Tablet,17,0
TXN01372,user3369@upi,shop1939@upi,3568.44,Bhopal,Desktop,17,0
TXN01530,user1556@upi,shop2946@upi,3620.42,Ahmedabad,Mobile,13,0
TXN01664,user2264@upi,shop8674@upi,7166.47,Surat,Mobile,17,0
TXN01355,user4188@upi,shop6483@upi,1236.32,Lucknow,Desktop,22,0
TXN01926,user8068@upi,shop1392@upi,75203.73,Mumbai,Mobile,23,1
TXN01901,user4569@upi,shop7694@upi,24686.79,Mumbai,Mobile,4,1
TXN01644,user8838@upi,shop2102@upi,1706.33,Pune,Tablet,9,0
TXN01849,user6302@upi,shop4793@upi,98506.27,Delhi,Mobile,1,1
TXN00796,user4844@upi,shop5122@upi,14107.16,Nagpur,Desktop,8,0
TXN00646,user1894@upi,shop1190@upi,9654.55,Bangalore,Mobile,11,0
TXN01013,user8218@upi,shop2137@upi,7380.91,Patna,Mobile,11,0
TXN01840,user8282@upi,shop1698@upi,92648.67,Bangalore,Tablet,3,1
TXN00557,user6536@upi,shop8909@upi,10570.52,Pune,Tablet,8,0
TXN00682,user6285@upi,shop1833@upi,11607.18,Surat,Mobile,14,0
TXN00578,user7581@upi,shop1635@upi,5942.93,Patna,Mobile,9,0
TXN01110,user6927@upi,shop8872@upi,8487.96,Bhopal,Mobile,14,0
TXN01267,user4394@upi,shop5627@upi,10363.56,Delhi,Mobile,7,0
TXN01723,user7412@upi,shop4156@upi,69301.43,Chennai,Tablet,23,1
TXN01184,user6134@upi,shop6395@upi,12486.69,Nagpur,Mobile,16,0
TXN00525,user8265@upi,shop3110@upi,1388.76,Bhopal,Desktop,10,0
TXN01060,user3440@upi,shop1083@upi,6272.4,Mumbai,Mobile,12,0
TXN00541,user3137@upi,shop6582@upi,10756.9,Patna,Desktop,18,0
TXN01195,user8718@upi,shop7765@upi,13898.19,Hyderabad,Desktop,18,0
TXN01679,user2228@upi,shop3496@upi,8507.84,Ahmedabad,Mobile,1,0
TXN00749,user8925@upi,shop5157@upi,14827.74,Lucknow,Mobile,15,0
TXN01852,user1482@upi,shop3851@upi,45692.74,Chennai,Mobile,5,1
TXN01431,user5141@upi,shop4397@upi,7595.91,Ahmedabad,Mobile,14,0
TXN00485,user1197@upi,shop6916@upi,14009.53,Bangalore,Mobile,17,0
TXN01758,user7272@upi,shop4873@upi,66113.11,Bangalore,Mobile,23,1
TXN00096,user1508@upi,shop5051@upi,2998.42,Mumbai,Mobile,9,0
TXN01021,user5961@upi,shop7563@upi,837.37,Surat,Mobile,12,0
TXN00564,user7052@upi,shop4056@upi,6692.17,Kolkata,Mobile,9,0
TXN01265,user6556@upi,shop8675@upi,1976.07,Kolkata,Desktop,11,0
TXN00743,user2600@upi,shop7971@upi,2016.91,Ahmedabad,Desktop,19,0
TXN00864,user5747@upi,shop7460@upi,2228.71,Hyderabad,Mobile,13,0
TXN01599,user5674@upi,shop8734@upi,4209.59,Lucknow,Mobile,8,0
TXN01715,user8276@upi,shop9247@upi,66498.69,Mumbai,Desktop,23,1
TXN01485,user7138@upi,shop4053@upi,10563.67,Chennai,Mobile,12,0
TXN00892,user5485@upi,shop3489@upi,11688.83,Delhi,Mobile,3,0
TXN01578,user7729@upi,shop3029@upi,13697.51,Mumbai,Mobile,14,0
TXN01039,user3584@upi,shop1256@upi,13195.61,Delhi,Mobile,8,0
TXN00207,user7022@upi,shop2882@upi,11441.46,Lucknow,Mobile,11,0
TXN00393,user8916@upi,shop8993@upi,245.82,Jaipur,Mobile,1,0
TXN00795,user9535@upi,shop8377@upi,6215.7,Bangalore,Desktop,7,0
TXN00871,user7124@upi,shop3555@upi,11368.43,Bhopal,Mobile,15,0
TXN00398,user2320@upi,shop1519@upi,1411.57,Pune,Mobile,12,0
TXN00767,user2106@upi,shop7269@upi,9508.59,Chennai,Mobile,9,0
TXN01842,user9244@upi,shop4453@upi,47906.73,Kolkata,Mobile,0,1
TXN01242,user3540@upi,shop9115@upi,7913.91,Surat,Mobile,9,0
TXN01029,user9791@upi,shop3440@upi,11118.36,Chennai,Tablet,4,0
TXN01793,user8775@upi,shop8011@upi,46724.33,Delhi,Tablet,0,1
TXN00643,user2037@upi,shop5286@upi,9828.05,Mumbai,Desktop,14,0
TXN01892,user6508@upi,shop5301@upi,84819.49,Kolkata,Mobile,0,1
TXN00613,user3762@upi,shop3595@upi,7348.76,Indore,Desktop,7,0
TXN01763,user9082@upi,shop2989@upi,87446.05,Kolkata,Mobile,1,1
TXN00961,user6320@upi,shop8426@upi,7317.73,Delhi,Mobile,10,0
TXN01571,user1834@upi,shop7925@upi,7437.66,Bangalore,Mobile,7,0
TXN00726,user2275@upi,shop9465@upi,3781.28,Patna,Mobile,11,0
TXN00684,user4012@upi,shop9529@upi,1031.97,Jaipur,Mobile,12,0
TXN00099,user3683@upi,shop6096@upi,1630.4,Mumbai,Tablet,13,0
TXN00805,user5256@upi,shop3551@upi,4560.56,Mumbai,Mobile,16,0
TXN01752,user6151@upi,shop3003@upi,20770.64,Mumbai,Desktop,1,1
TXN01598,user1779@upi,shop3977@upi,622.93,Mumbai,Mobile,10,0
TXN00407,user6347@upi,shop1485@upi,9515.5,Indore,Tablet,12,0
TXN00503,user5444@upi,shop2276@upi,8577.32,Delhi,Mobile,18,0
TXN01072,user8839@upi,shop4437@upi,11300.07,Indore,Mobile,10,0
TXN01057,user3784@upi,shop4763@upi,1306.25,Bhopal,Mobile,18,0
TXN00930,user4396@upi,shop7793@upi,6216.48,Hyderabad,Mobile,16,0
TXN00780,user5306@upi,shop4885@upi,4048.43,Lucknow,Mobile,8,0
TXN00201,user7532@upi,shop7815@upi,10946.89,Hyderabad,Mobile,14,0
TXN00135,user8245@upi,shop5557@upi,2730.52,Lucknow,Mobile,17,0
TXN01052,user7152@upi,shop4615@upi,1112.21,Lucknow,Mobile,18,0
TXN00041,user8973@upi,shop3536@upi,2856.57,Chennai,Tablet,13,0
TXN01018,user1060@upi,shop9444@upi,10617.01,Indore,Mobile,11,0
TXN00231,user5703@upi,shop2257@upi,9673.55,Bhopal,Mobile,13,0
TXN01514,user9819@upi,shop8546@upi,4745.73,Bhopal,Tablet,17,0
TXN01797,user5990@upi,shop6499@upi,56209.31,Bangalore,Tablet,2,1
TXN00379,user4555@upi,shop8854@upi,3141.25,Patna,Mobile,20,0
TXN00289,user3126@upi,shop2412@upi,995.56,Pune,Tablet,15,0
TXN00419,user3230@upi,shop5922@upi,4816.77,Nagpur,Mobile,10,0
TXN01699,user6603@upi,shop5864@upi,2476.35,Hyderabad,Tablet,12,0
TXN00392,user3474@upi,shop1149@upi,3288.61,Ahmedabad,Mobile,14,0
TXN00593,user3167@upi,shop3837@upi,9021.12,Mumbai,Mobile,13,0
TXN01523,user4196@upi,shop9978@upi,5912.65,Bangalore,Mobile,16,0
TXN01163,user2601@upi,shop9001@upi,1509.85,Surat,Mobile,12,0
TXN01087,user3514@upi,shop3641@upi,3576.2,Mumbai,Tablet,13,0
TXN01496,user5072@upi,shop7036@upi,6784.25,Surat,Mobile,12,0
TXN00648,user5557@upi,shop1824@upi,7608.87,Jaipur,Mobile,11,0
TXN01153,user5965@upi,shop3689@upi,7377.28,Bangalore,Mobile,11,0
TXN01368,user7897@upi,shop8887@upi,10872.1,Ahmedabad,Mobile,7,0
TXN00521,user3848@upi,shop1509@upi,14281.93,Bhopal,Mobile,16,0
TXN01863,user3586@upi,shop5719@upi,25982.17,Kolkata,Mobile,4,1
TXN00065,user9785@upi,shop6425@upi,14089.16,Delhi,Desktop,9,0
TXN01837,user9076@upi,shop7018@upi,73415.97,Chennai,Mobile,23,1
TXN00015,user3340@upi,shop5339@upi,2103.06,Nagpur,Mobile,9,0
TXN01181,user6954@upi,shop2479@upi,5959.46,Bhopal,Desktop,7,0
TXN01065,user1399@upi,shop8452@upi,6961.77,Bangalore,Desktop,11,0
TXN00493,user5005@upi,shop2412@upi,13870.17,Delhi,Mobile,13,0
TXN00380,user1251@upi,shop4470@upi,14058.02,Nagpur,Mobile,23,0
TXN00188,user4362@upi,shop2124@upi,12448.97,Jaipur,Mobile,8,0
TXN00764,user9409@upi,shop5222@upi,13142.93,Bhopal,Desktop,9,0
TXN00217,user5742@upi,shop6375@upi,1808.57,Ahmedabad,Desktop,8,0
TXN00792,user6527@upi,shop7911@upi,9472.79,Lucknow,Mobile,19,0
TXN01077,user3929@upi,shop5724@upi,14374.27,Delhi,Mobile,9,0
TXN00879,user7237@upi,shop9331@upi,14649.41,Delhi,Tablet,12,0
TXN00338,user1611@upi,shop3868@upi,6274.1,Bhopal,Mobile,19,0
TXN01773,user4373@upi,shop2278@upi,26011.55,Chennai,Mobile,0,1
TXN00720,user9423@upi,shop3299@upi,6698.84,Bangalore,Mobile,13,0
TXN01749,user7714@upi,shop5808@upi,68310.57,Kolkata,Mobile,0,1
TXN00296,user3762@upi,shop3526@upi,2576.3,Lucknow,Desktop,13,0
TXN01726,user3069@upi,shop9261@upi,29469.82,Kolkata,Desktop,23,1
TXN01017,user1619@upi,shop7397@upi,4003.88,Nagpur,Mobile,11,0
TXN01276,user6925@upi,shop3572@upi,10927.96,Nagpur,Mobile,12,0
TXN01751,user5019@upi,shop2190@upi,37214.73,Bangalore,Mobile,23,1
TXN01486,user2806@upi,shop8383@upi,8510.71,Chennai,Mobile,5,0
TXN00456,user8015@upi,shop3719@upi,9246.11,Indore,Mobile,8,0
TXN01997,user3936@upi,shop3463@upi,57639.47,Mumbai,Mobile,1,1
TXN00816,user6104@upi,shop9165@upi,14969.47,Ahmedabad,Mobile,3,0
TXN01887,user2871@upi,shop1348@upi,59912.6,Mumbai,Mobile,4,1
TXN00270,user8756@upi,shop5150@upi,558.95,Surat,Mobile,10,0
TXN00996,user9125@upi,shop7765@upi,11557.81,Chennai,Mobile,15,0
TXN00202,user7132@upi,shop3500@upi,10305.45,Ahmedabad,Mobile,17,0
TXN00162,user4945@upi,shop9153@upi,13693.31,Bangalore,Mobile,14,0
TXN01580,user9788@upi,shop5415@upi,1639.34,Ahmedabad,Mobile,11,0
TXN00730,user4773@upi,shop7793@upi,12169.48,Nagpur,Mobile,14,0
TXN00402,user9897@upi,shop1539@upi,2698.52,Bhopal,Mobile,20,0
TXN00703,user7456@upi,shop9800@upi,8217.41,Delhi,Mobile,16,0
TXN01501,user9520@upi,shop9267@upi,485.87,Ahmedabad,Desktop,10,0
TXN01846,user9306@upi,shop9608@upi,40738.08,Bangalore,Desktop,4,1
TXN01796,user4740@upi,shop9606@upi,60251.72,Delhi,Desktop,0,1
TXN01130,user5544@upi,shop6698@upi,5289.53,Bhopal,Mobile,15,0
TXN00566,user6632@upi,shop9871@upi,6215.66,Indore,Mobile,13,0
TXN01414,user8778@upi,shop2779@upi,4939.33,Ahmedabad,Mobile,10,0
TXN01022,user6571@upi,shop2318@upi,12619.31,Indore,Desktop,14,0
TXN01026,user7369@upi,shop2032@upi,11893.16,Surat,Mobile,12,0
TXN01412,user3279@upi,shop3518@upi,14658.88,Hyderabad,Mobile,16,0
TXN01896,user3160@upi,shop1248@upi,42456.01,Bangalore,Mobile,1,1
TXN01586,user7370@upi,shop3153@upi,1654.89,Delhi,Desktop,7,0
TXN01105,user8571@upi,shop3243@upi,2996.87,Bhopal,Mobile,13,0
TXN00206,user9313@upi,shop4485@upi,2329.41,Ahmedabad,Mobile,7,0
TXN00035,user4139@upi,shop4116@upi,8048.92,Bangalore,Mobile,9,0
TXN00776,user4638@upi,shop3101@upi,821.68,Indore,Mobile,20,0
TXN00509,user6675@upi,shop1157@upi,14265.34,Mumbai,Desktop,10,0
TXN01452,user9372@upi,shop4808@upi,7556.27,Nagpur,Tablet,9,0
TXN01479,user2316@upi,shop9495@upi,13650.14,Patna,Mobile,17,0
TXN01971,user8944@upi,shop1692@upi,32555.64,Bangalore,Mobile,5,1
TXN01391,user7131@upi,shop9168@upi,7788.2,Bangalore,Mobile,10,0
TXN00092,user3223@upi,shop8564@upi,2734.12,Kolkata,Mobile,8,0
TXN01364,user7735@upi,shop4819@upi,12970.1,Indore,Mobile,1,0
TXN00898,user9027@upi,shop6323@upi,13002.96,Patna,Mobile,11,0
TXN00565,user5400@upi,shop2009@upi,2275.45,Nagpur,Mobile,6,0
TXN01370,user6861@upi,shop6098@upi,8759.15,Jaipur,Desktop,7,0
TXN00777,user1533@upi,shop9232@upi,5215.86,Bhopal,Mobile,8,0
TXN00242,user6060@upi,shop3953@upi,14268.03,Hyderabad,Tablet,12,0
TXN00014,user6155@upi,shop4483@upi,9835.03,Pune,Desktop,14,0
TXN00316,user5902@upi,shop6511@upi,7614.65,Jaipur,Mobile,15,0
TXN00601,user5843@upi,shop5250@upi,13604.6,Pune,Mobile,4,0
TXN00388,user9005@upi,shop9037@upi,6917.83,Nagpur,Desktop,8,0
TXN01298,user3293@upi,shop7187@upi,7799.8,Chennai,Mobile,12,0
TXN00167,user5837@upi,shop1359@upi,14669.39,Surat,Mobile,0,0
TXN00841,user2310@upi,shop8668@upi,12017.29,Mumbai,Mobile,15,0
TXN00021,user5315@upi,shop9201@upi,11431.81,Jaipur,Tablet,18,0
TXN00647,user9123@upi,shop3709@upi,1132.23,Ahmedabad,Mobile,10,0
TXN01843,user3858@upi,shop3480@upi,48149.36,Kolkata,Mobile,5,1
TXN01509,user8159@upi,shop4823@upi,3361.03,Delhi,Mobile,7,0
TXN01155,user3560@upi,shop9301@upi,845.5,Kolkata,Mobile,21,0
TXN01529,user9444@upi,shop6545@upi,8904.95,Bangalore,Mobile,11,0
TXN00832,user3627@upi,shop2128@upi,7971.75,Ahmedabad,Mobile,9,0
TXN01268,user4268@upi,shop3561@upi,9090.18,Delhi,Desktop,20,0
TXN01591,user5052@upi,shop8031@upi,2984.2,Nagpur,Desktop,7,0
TXN01900,user1145@upi,shop8642@upi,22960.3,Bangalore,Desktop,23,1
TXN00563,user5341@upi,shop2493@upi,9631.58,Pune,Mobile,18,0
TXN01952,user3918@upi,shop1635@upi,53452.75,Bangalore,Desktop,5,1
TXN00687,user1144@upi,shop2879@upi,10037.39,Ahmedabad,Mobile,14,0
TXN00958,user2522@upi,shop8672@upi,1467.97,Kolkata,Mobile,15,0
TXN00190,user3370@upi,shop3129@upi,8107.83,Indore,Mobile,14,0
TXN01807,user6685@upi,shop5725@upi,28815.25,Mumbai,Desktop,5,1
TXN00976,user7271@upi,shop7652@upi,5729.66,Jaipur,Mobile,8,0
TXN00700,user7473@upi,shop1504@upi,7115.08,Jaipur,Mobile,15,0
TXN01500,user8800@upi,shop2645@upi,11016.82,Kolkata,Mobile,15,0
TXN01706,user4074@upi,shop7884@upi,75715.69,Delhi,Desktop,1,1
TXN00511,user3332@upi,shop5584@upi,1404.47,Patna,Mobile,17,0
TXN01083,user8503@upi,shop5982@upi,8513.1,Patna,Desktop,8,0
TXN00475,user2160@upi,shop4751@upi,5752.22,Nagpur,Desktop,7,0
TXN01585,user3087@upi,shop6322@upi,11268.84,Indore,Desktop,12,0
TXN00857,user4562@upi,shop2264@upi,10856.47,Indore,Mobile,12,0
TXN00748,user7511@upi,shop4337@upi,6204.29,Indore,Mobile,8,0
TXN00253,user3414@upi,shop8167@upi,1384.79,Patna,Mobile,11,0
TXN00022,user5889@upi,shop9317@upi,9138.46,Bangalore,Mobile,8,0
TXN01338,user6269@upi,shop6597@upi,3167.25,Lucknow,Mobile,19,0
TXN00460,user5543@upi,shop3078@upi,10524.38,Bangalore,Mobile,15,0
TXN01185,user4865@upi,shop7928@upi,3277.95,Delhi,Mobile,21,0
TXN00277,user5498@upi,shop1939@upi,1134.87,Surat,Mobile,12,0
TXN00956,user8304@upi,shop6826@upi,4693.49,Bhopal,Mobile,16,0
TXN01216,user7076@upi,shop3166@upi,14521.19,Jaipur,Mobile,8,0
TXN00386,user7841@upi,shop5836@upi,2294.65,Hyderabad,Mobile,13,0
TXN00806,user3233@upi,shop6634@upi,4308.57,Jaipur,Mobile,19,0
TXN01438,user1564@upi,shop9721@upi,3250.34,Nagpur,Mobile,14,0
TXN01516,user1562@upi,shop6245@upi,4640.28,Nagpur,Mobile,23,0
TXN00344,user4164@upi,shop3875@upi,9168.21,Surat,Desktop,17,0
TXN00770,user2245@upi,shop3924@upi,7153.57,Hyderabad,Mobile,13,0
TXN01333,user5110@upi,shop7228@upi,14988.64,Bhopal,Mobile,13,0
TXN01686,user2367@upi,shop7769@upi,7594.08,Kolkata,Desktop,22,0
TXN00131,user5728@upi,shop8195@upi,1874.06,Nagpur,Mobile,11,0
TXN01688,user3532@upi,shop2725@upi,4367.0,Bangalore,Mobile,17,0
TXN00872,user4982@upi,shop3419@upi,13032.6,Bhopal,Mobile,10,0
TXN01124,user3108@upi,shop3332@upi,10323.83,Kolkata,Mobile,7,0
TXN01397,user7981@upi,shop8391@upi,7018.59,Pune,Mobile,12,0
TXN00088,user7865@upi,shop9818@upi,11215.26,Jaipur,Desktop,18,0
TXN01483,user6047@upi,shop1105@upi,14805.51,Bhopal,Mobile,7,0
TXN00331,user2294@upi,shop6674@upi,13860.9,Surat,Mobile,12,0
TXN01239,user9021@upi,shop8298@upi,13282.34,Ahmedabad,Mobile,13,0
TXN00467,user3139@upi,shop8951@upi,11826.67,Patna,Mobile,5,0
TXN00122,user3485@upi,shop3444@upi,12169.02,Kolkata,Mobile,9,0
TXN01639,user2389@upi,shop1710@upi,9071.55,Bangalore,Mobile,10,0
TXN01045,user4592@upi,shop8605@upi,11557.27,Surat,Mobile,5,0
TXN01725,user7604@upi,shop6212@upi,61382.17,Chennai,Mobile,5,1
TXN01096,user4639@upi,shop5553@upi,2943.78,Delhi,Mobile,11,0
TXN01131,user4962@upi,shop9272@upi,8557.83,Delhi,Desktop,16,0
TXN01295,user6807@upi,shop3028@upi,725.52,Surat,Tablet,11,0
TXN00861,user7266@upi,shop1886@upi,4578.7,Mumbai,Mobile,13,0
TXN01460,user9055@upi,shop2146@upi,14305.38,Mumbai,Mobile,7,0
TXN01127,user1971@upi,shop8685@upi,1792.64,Kolkata,Mobile,10,0
